sno,Date,Store ID,Product ID,Category,Region,Units Sold,Price,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month
19504,2022-07-15,S001,P0005,Groceries,North,111,69.73,Rainy,62.09,Summer,134,7740.030000000001,2022-07
19505,2022-07-15,S001,P0006,Toys,North,4,27.14,Rainy,24.41,Summer,4,108.56,2022-07
19506,2022-07-15,S001,P0007,Groceries,North,144,24.83,Rainy,29.48,Summer,132,3575.5199999999995,2022-07
19507,2022-07-15,S001,P0008,Electronics,North,35,38.12,Rainy,36.12,Summer,37,1334.1999999999998,2022-07
19508,2022-07-15,S001,P0009,Clothing,North,86,82.45,Rainy,90.55,Summer,87,7090.7,2022-07
19509,2022-07-15,S001,P0010,Furniture,North,35,96.93,Rainy,84.63,Summer,31,3392.55,2022-07
19510,2022-07-15,S001,P0011,Furniture,North,31,133.09,Rainy,130.84,Summer,37,4125.79,2022-07
19511,2022-07-15,S001,P0012,Groceries,North,57,60.77,Rainy,67.95,Summer,73,3463.8900000000003,2022-07
19512,2022-07-15,S001,P0013,Toys,North,38,23.52,Rainy,26.27,Summer,45,893.76,2022-07
19513,2022-07-15,S001,P0014,Groceries,North,67,64.55,Rainy,55.12,Summer,78,4324.849999999999,2022-07
19514,2022-07-15,S001,P0015,Toys,North,22,10.9,Rainy,13.14,Summer,21,239.8,2022-07
19515,2022-07-15,S001,P0016,Groceries,North,79,33.95,Rainy,36.35,Summer,90,2682.05,2022-07
19516,2022-07-15,S001,P0017,Toys,North,33,17.97,Rainy,17.54,Summer,45,593.01,2022-07
19517,2022-07-15,S001,P0018,Groceries,North,95,58.34,Rainy,68.11,Summer,159,5542.3,2022-07
19518,2022-07-15,S001,P0019,Furniture,North,32,75.66,Rainy,81.17,Summer,45,2421.12,2022-07
19519,2022-07-15,S001,P0020,Furniture,North,30,93.14,Rainy,89.17,Summer,26,2794.2,2022-07
19520,2022-07-15,S002,P0001,Groceries,South,123,75.33,Cloudy,88.62,Summer,170,9265.59,2022-07
19521,2022-07-15,S002,P0002,Toys,South,29,25.52,Cloudy,24.98,Summer,26,740.08,2022-07
19522,2022-07-15,S002,P0003,Groceries,South,116,71.13,Cloudy,80.93,Summer,108,8251.08,2022-07
19523,2022-07-15,S002,P0004,Groceries,South,62,38.38,Cloudy,46.23,Summer,101,2379.56,2022-07
19524,2022-07-15,S002,P0005,Electronics,South,39,79.67,Cloudy,90.51,Summer,53,3107.13,2022-07
19525,2022-07-15,S002,P0006,Clothing,South,120,66.0,Cloudy,76.09,Summer,113,7920.0,2022-07
19526,2022-07-15,S002,P0007,Toys,South,31,23.09,Cloudy,19.74,Summer,26,715.79,2022-07
19527,2022-07-15,S002,P0008,Groceries,South,63,24.29,Cloudy,21.12,Summer,96,1530.27,2022-07
19528,2022-07-15,S002,P0009,Groceries,South,53,49.42,Cloudy,42.96,Summer,49,2619.26,2022-07
19529,2022-07-15,S002,P0010,Groceries,South,79,76.4,Cloudy,88.18,Summer,85,6035.6,2022-07
19530,2022-07-15,S002,P0011,Groceries,South,93,88.33,Cloudy,94.53,Summer,107,8214.69,2022-07
19531,2022-07-15,S002,P0012,Electronics,South,31,48.6,Cloudy,43.26,Summer,47,1506.6,2022-07
19532,2022-07-15,S002,P0013,Groceries,South,117,21.25,Cloudy,21.13,Summer,119,2486.25,2022-07
19533,2022-07-15,S002,P0014,Electronics,South,52,101.37,Cloudy,89.34,Summer,52,5271.24,2022-07
19534,2022-07-15,S002,P0015,Clothing,South,85,63.02,Cloudy,67.08,Summer,102,5356.7,2022-07
19535,2022-07-15,S002,P0016,Clothing,South,70,74.83,Cloudy,83.02,Summer,77,5238.099999999999,2022-07
19536,2022-07-15,S002,P0017,Toys,South,35,14.76,Cloudy,17.72,Summer,30,516.6,2022-07
19537,2022-07-15,S002,P0018,Clothing,South,110,26.64,Cloudy,29.85,Summer,178,2930.4,2022-07
19538,2022-07-15,S002,P0019,Clothing,South,209,99.8,Cloudy,118.0,Summer,175,20858.2,2022-07
19539,2022-07-15,S002,P0020,Furniture,South,19,102.44,Cloudy,114.55,Summer,16,1946.36,2022-07
19540,2022-07-15,S003,P0001,Toys,East,48,11.59,Rainy,10.68,Summer,41,556.3199999999999,2022-07
19541,2022-07-15,S003,P0002,Groceries,East,62,47.73,Rainy,52.64,Summer,66,2959.26,2022-07
19542,2022-07-15,S003,P0003,Electronics,East,50,69.89,Rainy,68.09,Summer,73,3494.5,2022-07
19543,2022-07-15,S003,P0004,Groceries,East,54,22.45,Rainy,19.52,Summer,89,1212.3,2022-07
19544,2022-07-15,S003,P0005,Toys,East,11,14.97,Rainy,15.85,Summer,15,164.67000000000002,2022-07
19545,2022-07-15,S003,P0006,Toys,East,19,26.13,Rainy,31.2,Summer,17,496.47,2022-07
19546,2022-07-15,S003,P0007,Groceries,East,107,15.3,Rainy,15.26,Summer,95,1637.1,2022-07
19547,2022-07-15,S003,P0008,Clothing,East,52,111.55,Rainy,105.72,Summer,85,5800.599999999999,2022-07
19548,2022-07-15,S003,P0009,Groceries,East,63,55.63,Rainy,49.64,Summer,90,3504.69,2022-07
19549,2022-07-15,S003,P0010,Groceries,East,112,33.38,Rainy,28.94,Summer,102,3738.56,2022-07
19550,2022-07-15,S003,P0011,Electronics,East,33,92.01,Rainy,97.32,Summer,43,3036.3300000000004,2022-07
19551,2022-07-15,S003,P0012,Furniture,East,39,80.47,Rainy,73.97,Summer,50,3138.33,2022-07
19552,2022-07-15,S003,P0013,Groceries,East,28,47.54,Rainy,43.41,Summer,46,1331.12,2022-07
19553,2022-07-15,S003,P0014,Groceries,East,162,100.87,Rainy,95.52,Summer,177,16340.94,2022-07
19554,2022-07-15,S003,P0015,Groceries,East,25,97.64,Rainy,108.09,Summer,97,2441.0,2022-07
19555,2022-07-15,S003,P0016,Electronics,East,36,82.82,Rainy,74.35,Summer,31,2981.5199999999995,2022-07
19556,2022-07-15,S003,P0017,Furniture,East,25,103.34,Rainy,92.2,Summer,21,2583.5,2022-07
19557,2022-07-15,S003,P0018,Furniture,East,30,105.59,Rainy,102.55,Summer,26,3167.7000000000003,2022-07
19558,2022-07-15,S003,P0019,Groceries,East,71,44.1,Rainy,51.83,Summer,98,3131.1,2022-07
19559,2022-07-15,S003,P0020,Clothing,East,112,78.86,Rainy,88.43,Summer,130,8832.32,2022-07
19560,2022-07-15,S004,P0001,Groceries,West,114,12.56,Sunny,12.05,Summer,157,1431.84,2022-07
19561,2022-07-15,S004,P0002,Groceries,West,109,22.24,Sunny,20.42,Summer,110,2424.16,2022-07
19562,2022-07-15,S004,P0003,Furniture,West,50,96.02,Sunny,112.17,Summer,51,4801.0,2022-07
19563,2022-07-15,S004,P0004,Groceries,West,69,46.13,Sunny,55.6,Summer,84,3182.9700000000003,2022-07
19564,2022-07-15,S004,P0005,Clothing,West,100,67.49,Sunny,75.4,Summer,104,6748.999999999999,2022-07
19565,2022-07-15,S004,P0006,Groceries,West,85,37.18,Sunny,32.2,Summer,88,3160.3,2022-07
19566,2022-07-15,S004,P0007,Groceries,West,75,26.25,Sunny,28.72,Summer,72,1968.75,2022-07
19567,2022-07-15,S004,P0008,Furniture,West,49,85.14,Sunny,74.26,Summer,50,4171.86,2022-07
19568,2022-07-15,S004,P0009,Clothing,West,54,92.17,Sunny,103.78,Summer,47,4977.18,2022-07
19569,2022-07-15,S004,P0010,Groceries,West,47,19.12,Sunny,20.41,Summer,58,898.6400000000001,2022-07
19570,2022-07-15,S004,P0011,Clothing,West,74,61.19,Sunny,69.74,Summer,103,4528.06,2022-07
19571,2022-07-15,S004,P0012,Electronics,West,56,88.44,Sunny,79.82,Summer,69,4952.639999999999,2022-07
19572,2022-07-15,S004,P0013,Groceries,West,130,19.22,Sunny,20.53,Summer,128,2498.6,2022-07
19573,2022-07-15,S004,P0014,Furniture,West,40,123.89,Sunny,108.17,Summer,40,4955.6,2022-07
19574,2022-07-15,S004,P0015,Furniture,West,58,95.82,Sunny,81.78,Summer,71,5557.56,2022-07
19575,2022-07-15,S004,P0016,Furniture,West,33,91.37,Sunny,98.12,Summer,35,3015.21,2022-07
19576,2022-07-15,S004,P0017,Clothing,West,52,86.41,Sunny,74.34,Summer,76,4493.32,2022-07
19577,2022-07-15,S004,P0018,Furniture,West,62,113.56,Sunny,134.02,Summer,57,7040.72,2022-07
19578,2022-07-15,S004,P0019,Clothing,West,167,60.27,Sunny,52.77,Summer,153,10065.09,2022-07
19579,2022-07-15,S004,P0020,Furniture,West,15,97.61,Sunny,94.36,Summer,15,1464.15,2022-07
19580,2022-07-15,S005,P0001,Groceries,North,68,8.96,Rainy,9.64,Summer,77,609.2800000000001,2022-07
19581,2022-07-15,S005,P0002,Electronics,North,46,32.57,Rainy,36.78,Summer,57,1498.22,2022-07
19582,2022-07-15,S005,P0003,Toys,North,43,20.82,Rainy,18.09,Summer,40,895.26,2022-07
19583,2022-07-15,S005,P0004,Groceries,North,105,7.65,Rainy,6.73,Summer,96,803.25,2022-07
19584,2022-07-15,S005,P0005,Groceries,North,79,15.39,Rainy,16.29,Summer,96,1215.81,2022-07
19585,2022-07-15,S005,P0006,Groceries,North,67,53.87,Rainy,60.3,Summer,84,3609.29,2022-07
19586,2022-07-15,S005,P0007,Groceries,North,43,71.95,Rainy,62.92,Summer,47,3093.85,2022-07
19587,2022-07-15,S005,P0008,Groceries,North,100,56.68,Rainy,50.86,Summer,84,5668.0,2022-07
19588,2022-07-15,S005,P0009,Groceries,North,49,77.65,Rainy,91.78,Summer,68,3804.85,2022-07
19589,2022-07-15,S005,P0010,Groceries,North,70,50.85,Rainy,45.12,Summer,83,3559.5,2022-07
19590,2022-07-15,S005,P0011,Electronics,North,90,80.8,Rainy,76.43,Summer,81,7272.0,2022-07
19591,2022-07-15,S005,P0012,Furniture,North,30,90.48,Rainy,83.07,Summer,43,2714.4,2022-07
19592,2022-07-15,S005,P0013,Groceries,North,75,60.35,Rainy,71.54,Summer,102,4526.25,2022-07
19593,2022-07-15,S005,P0014,Furniture,North,50,130.99,Rainy,115.1,Summer,42,6549.5,2022-07
19594,2022-07-15,S005,P0015,Groceries,North,61,44.66,Rainy,40.34,Summer,52,2724.26,2022-07
19595,2022-07-15,S005,P0016,Toys,North,8,23.88,Rainy,22.13,Summer,11,191.04,2022-07
19596,2022-07-15,S005,P0017,Toys,North,30,29.32,Rainy,24.95,Summer,42,879.6,2022-07
19597,2022-07-15,S005,P0018,Clothing,North,54,18.62,Rainy,18.3,Summer,82,1005.48,2022-07
19598,2022-07-15,S005,P0019,Furniture,North,37,98.05,Rainy,91.87,Summer,44,3627.85,2022-07
19599,2022-07-15,S005,P0020,Toys,North,15,23.29,Rainy,24.66,Summer,21,349.35,2022-07
19600,2022-07-16,S001,P0001,Electronics,North,86,60.87,Sunny,70.01,Summer,94,5234.82,2022-07
19601,2022-07-16,S001,P0002,Clothing,North,73,58.42,Sunny,65.08,Summer,93,4264.66,2022-07
19602,2022-07-16,S001,P0003,Clothing,North,141,61.63,Sunny,59.91,Summer,171,8689.83,2022-07
19603,2022-07-16,S001,P0004,Electronics,North,152,110.8,Sunny,120.88,Summer,157,16841.6,2022-07
19604,2022-07-16,S001,P0005,Groceries,North,124,62.71,Sunny,53.37,Summer,116,7776.04,2022-07
19605,2022-07-16,S001,P0006,Toys,North,31,32.45,Sunny,34.23,Summer,32,1005.95,2022-07
19606,2022-07-16,S001,P0007,Groceries,North,112,27.39,Sunny,24.69,Summer,129,3067.6800000000003,2022-07
19607,2022-07-16,S001,P0008,Electronics,North,47,39.49,Sunny,35.55,Summer,46,1856.03,2022-07
19608,2022-07-16,S001,P0009,Clothing,North,93,101.52,Sunny,113.33,Summer,175,9441.36,2022-07
19609,2022-07-16,S001,P0010,Furniture,North,49,110.28,Sunny,126.64,Summer,48,5403.72,2022-07
19610,2022-07-16,S001,P0011,Furniture,North,42,139.27,Sunny,121.25,Summer,35,5849.34,2022-07
19611,2022-07-16,S001,P0012,Groceries,North,95,93.7,Sunny,106.32,Summer,176,8901.5,2022-07
19612,2022-07-16,S001,P0013,Toys,North,25,25.33,Sunny,23.84,Summer,36,633.25,2022-07
19613,2022-07-16,S001,P0014,Groceries,North,38,58.46,Sunny,66.0,Summer,38,2221.48,2022-07
19614,2022-07-16,S001,P0015,Toys,North,43,11.55,Sunny,11.4,Summer,36,496.65,2022-07
19615,2022-07-16,S001,P0016,Groceries,North,34,34.95,Sunny,32.98,Summer,54,1188.3000000000002,2022-07
19616,2022-07-16,S001,P0017,Toys,North,29,14.33,Sunny,16.99,Summer,47,415.57,2022-07
19617,2022-07-16,S001,P0018,Groceries,North,95,48.93,Sunny,42.7,Summer,104,4648.35,2022-07
19618,2022-07-16,S001,P0019,Furniture,North,71,102.29,Sunny,123.52,Summer,77,7262.59,2022-07
19619,2022-07-16,S001,P0020,Furniture,North,46,96.18,Sunny,105.23,Summer,46,4424.280000000001,2022-07
19620,2022-07-16,S002,P0001,Groceries,South,26,65.97,Cloudy,79.08,Summer,85,1715.22,2022-07
19621,2022-07-16,S002,P0002,Toys,South,15,23.92,Cloudy,26.19,Summer,23,358.8,2022-07
19622,2022-07-16,S002,P0003,Groceries,South,83,68.66,Cloudy,59.49,Summer,82,5698.78,2022-07
19623,2022-07-16,S002,P0004,Groceries,South,96,33.24,Cloudy,35.25,Summer,93,3191.04,2022-07
19624,2022-07-16,S002,P0005,Electronics,South,29,76.25,Cloudy,71.45,Summer,30,2211.25,2022-07
19625,2022-07-16,S002,P0006,Clothing,South,35,58.94,Cloudy,51.68,Summer,51,2062.9,2022-07
19626,2022-07-16,S002,P0007,Toys,South,21,20.21,Cloudy,17.84,Summer,20,424.41,2022-07
19627,2022-07-16,S002,P0008,Groceries,South,74,24.9,Cloudy,21.45,Summer,87,1842.6,2022-07
19628,2022-07-16,S002,P0009,Groceries,South,46,60.68,Cloudy,53.83,Summer,75,2791.28,2022-07
19629,2022-07-16,S002,P0010,Groceries,South,74,97.15,Cloudy,83.2,Summer,126,7189.1,2022-07
19630,2022-07-16,S002,P0011,Groceries,South,62,93.61,Cloudy,88.23,Summer,78,5803.82,2022-07
19631,2022-07-16,S002,P0012,Electronics,South,25,49.27,Cloudy,52.26,Summer,34,1231.75,2022-07
19632,2022-07-16,S002,P0013,Groceries,South,61,19.77,Cloudy,22.33,Summer,95,1205.97,2022-07
19633,2022-07-16,S002,P0014,Electronics,South,54,101.82,Cloudy,121.13,Summer,53,5498.28,2022-07
19634,2022-07-16,S002,P0015,Clothing,South,133,61.46,Cloudy,65.07,Summer,154,8174.18,2022-07
19635,2022-07-16,S002,P0016,Clothing,South,40,63.9,Cloudy,77.06,Summer,36,2556.0,2022-07
19636,2022-07-16,S002,P0017,Toys,South,25,13.45,Cloudy,12.95,Summer,24,336.25,2022-07
19637,2022-07-16,S002,P0018,Clothing,South,123,23.17,Cloudy,26.85,Summer,128,2849.9100000000003,2022-07
19638,2022-07-16,S002,P0019,Clothing,South,46,68.2,Cloudy,73.41,Summer,55,3137.2000000000003,2022-07
19639,2022-07-16,S002,P0020,Furniture,South,33,97.31,Cloudy,107.59,Summer,28,3211.23,2022-07
19640,2022-07-16,S003,P0001,Toys,East,55,11.14,Rainy,9.83,Summer,47,612.7,2022-07
19641,2022-07-16,S003,P0002,Groceries,East,101,52.05,Rainy,61.36,Summer,90,5257.049999999999,2022-07
19642,2022-07-16,S003,P0003,Electronics,East,98,82.08,Rainy,74.84,Summer,102,8043.84,2022-07
19643,2022-07-16,S003,P0004,Groceries,East,29,15.0,Rainy,14.27,Summer,29,435.0,2022-07
19644,2022-07-16,S003,P0005,Toys,East,48,17.72,Rainy,16.81,Summer,43,850.56,2022-07
19645,2022-07-16,S003,P0006,Toys,East,23,29.67,Rainy,28.6,Summer,22,682.4100000000001,2022-07
19646,2022-07-16,S003,P0007,Groceries,East,44,13.83,Rainy,12.25,Summer,67,608.52,2022-07
19647,2022-07-16,S003,P0008,Clothing,East,112,119.51,Rainy,131.35,Summer,105,13385.12,2022-07
19648,2022-07-16,S003,P0009,Groceries,East,52,49.5,Rainy,48.8,Summer,58,2574.0,2022-07
19649,2022-07-16,S003,P0010,Groceries,East,98,37.38,Rainy,44.85,Summer,99,3663.24,2022-07
19650,2022-07-16,S003,P0011,Electronics,East,60,111.7,Rainy,121.33,Summer,66,6702.0,2022-07
19651,2022-07-16,S003,P0012,Furniture,East,22,83.92,Rainy,82.81,Summer,33,1846.24,2022-07
19652,2022-07-16,S003,P0013,Groceries,East,86,60.2,Rainy,64.77,Summer,73,5177.2,2022-07
19653,2022-07-16,S003,P0014,Groceries,East,72,86.72,Rainy,75.76,Summer,87,6243.84,2022-07
19654,2022-07-16,S003,P0015,Groceries,East,0,74.74,Rainy,89.76,Summer,52,0.0,2022-07
19655,2022-07-16,S003,P0016,Electronics,East,80,83.86,Rainy,90.68,Summer,74,6708.8,2022-07
19656,2022-07-16,S003,P0017,Furniture,East,34,98.76,Rainy,111.29,Summer,47,3357.84,2022-07
19657,2022-07-16,S003,P0018,Furniture,East,33,101.62,Rainy,88.68,Summer,46,3353.46,2022-07
19658,2022-07-16,S003,P0019,Groceries,East,63,50.27,Rainy,58.87,Summer,102,3167.01,2022-07
19659,2022-07-16,S003,P0020,Clothing,East,54,72.85,Rainy,69.62,Summer,75,3933.9,2022-07
19660,2022-07-16,S004,P0001,Groceries,West,87,8.01,Cloudy,9.34,Summer,87,696.87,2022-07
19661,2022-07-16,S004,P0002,Groceries,West,68,19.85,Cloudy,21.31,Summer,91,1349.8000000000002,2022-07
19662,2022-07-16,S004,P0003,Furniture,West,72,114.49,Cloudy,129.13,Summer,64,8243.279999999999,2022-07
19663,2022-07-16,S004,P0004,Groceries,West,66,49.19,Cloudy,42.61,Summer,105,3246.54,2022-07
19664,2022-07-16,S004,P0005,Clothing,West,64,79.7,Cloudy,76.83,Summer,123,5100.8,2022-07
19665,2022-07-16,S004,P0006,Groceries,West,80,33.54,Cloudy,30.09,Summer,73,2683.2,2022-07
19666,2022-07-16,S004,P0007,Groceries,West,97,25.85,Cloudy,29.79,Summer,82,2507.4500000000003,2022-07
19667,2022-07-16,S004,P0008,Furniture,West,25,77.37,Cloudy,75.17,Summer,26,1934.25,2022-07
19668,2022-07-16,S004,P0009,Clothing,West,38,99.86,Cloudy,97.4,Summer,55,3794.68,2022-07
19669,2022-07-16,S004,P0010,Groceries,West,64,22.18,Cloudy,22.01,Summer,68,1419.52,2022-07
19670,2022-07-16,S004,P0011,Clothing,West,61,59.86,Cloudy,57.16,Summer,96,3651.46,2022-07
19671,2022-07-16,S004,P0012,Electronics,West,61,105.92,Cloudy,95.25,Summer,57,6461.12,2022-07
19672,2022-07-16,S004,P0013,Groceries,West,46,15.45,Cloudy,18.67,Summer,48,710.6999999999999,2022-07
19673,2022-07-16,S004,P0014,Furniture,West,20,143.27,Cloudy,172.18,Summer,34,2865.4,2022-07
19674,2022-07-16,S004,P0015,Furniture,West,39,72.47,Cloudy,82.77,Summer,56,2826.33,2022-07
19675,2022-07-16,S004,P0016,Furniture,West,50,96.3,Cloudy,109.44,Summer,48,4815.0,2022-07
19676,2022-07-16,S004,P0017,Clothing,West,67,90.35,Cloudy,88.73,Summer,106,6053.45,2022-07
19677,2022-07-16,S004,P0018,Furniture,West,50,133.58,Cloudy,114.87,Summer,53,6679.000000000001,2022-07
19678,2022-07-16,S004,P0019,Clothing,West,137,69.43,Cloudy,78.47,Summer,142,9511.910000000002,2022-07
19679,2022-07-16,S004,P0020,Furniture,West,28,106.51,Cloudy,92.57,Summer,35,2982.28,2022-07
19680,2022-07-16,S005,P0001,Groceries,North,171,11.95,Sunny,13.59,Summer,149,2043.45,2022-07
19681,2022-07-16,S005,P0002,Electronics,North,37,32.19,Sunny,33.95,Summer,54,1191.03,2022-07
19682,2022-07-16,S005,P0003,Toys,North,45,24.74,Sunny,21.13,Summer,69,1113.3,2022-07
19683,2022-07-16,S005,P0004,Groceries,North,43,6.14,Sunny,6.87,Summer,64,264.02,2022-07
19684,2022-07-16,S005,P0005,Groceries,North,88,19.33,Sunny,19.12,Summer,136,1701.04,2022-07
19685,2022-07-16,S005,P0006,Groceries,North,94,51.93,Sunny,57.36,Summer,89,4881.42,2022-07
19686,2022-07-16,S005,P0007,Groceries,North,107,89.35,Sunny,77.49,Summer,108,9560.45,2022-07
19687,2022-07-16,S005,P0008,Groceries,North,119,63.76,Sunny,58.34,Summer,103,7587.44,2022-07
19688,2022-07-16,S005,P0009,Groceries,North,60,79.59,Sunny,87.12,Summer,74,4775.400000000001,2022-07
19689,2022-07-16,S005,P0010,Groceries,North,41,53.53,Sunny,60.42,Summer,66,2194.73,2022-07
19690,2022-07-16,S005,P0011,Electronics,North,51,63.45,Sunny,69.41,Summer,58,3235.9500000000003,2022-07
19691,2022-07-16,S005,P0012,Furniture,North,48,103.7,Sunny,114.47,Summer,44,4977.6,2022-07
19692,2022-07-16,S005,P0013,Groceries,North,144,96.45,Sunny,87.56,Summer,168,13888.8,2022-07
19693,2022-07-16,S005,P0014,Furniture,North,13,124.29,Sunny,147.88,Summer,16,1615.77,2022-07
19694,2022-07-16,S005,P0015,Groceries,North,58,44.98,Sunny,39.68,Summer,82,2608.84,2022-07
19695,2022-07-16,S005,P0016,Toys,North,19,26.4,Sunny,25.09,Summer,21,501.6,2022-07
19696,2022-07-16,S005,P0017,Toys,North,13,23.99,Sunny,21.39,Summer,22,311.87,2022-07
19697,2022-07-16,S005,P0018,Clothing,North,126,21.65,Sunny,19.66,Summer,149,2727.9,2022-07
19698,2022-07-16,S005,P0019,Furniture,North,57,142.13,Sunny,130.23,Summer,66,8101.41,2022-07
19699,2022-07-16,S005,P0020,Toys,North,22,23.47,Sunny,26.74,Summer,35,516.3399999999999,2022-07
19700,2022-07-17,S001,P0001,Electronics,North,50,54.07,Cloudy,62.81,Summer,78,2703.5,2022-07
19701,2022-07-17,S001,P0002,Clothing,North,114,69.4,Cloudy,65.07,Summer,174,7911.6,2022-07
19702,2022-07-17,S001,P0003,Clothing,North,78,52.05,Cloudy,59.31,Summer,110,4059.9,2022-07
19703,2022-07-17,S001,P0004,Electronics,North,25,74.5,Cloudy,84.03,Summer,54,1862.5,2022-07
19704,2022-07-17,S001,P0005,Groceries,North,99,51.94,Cloudy,57.52,Summer,127,5142.06,2022-07
19705,2022-07-17,S001,P0006,Toys,North,17,23.05,Cloudy,24.74,Summer,19,391.85,2022-07
19706,2022-07-17,S001,P0007,Groceries,North,72,25.22,Cloudy,23.53,Summer,120,1815.84,2022-07
19707,2022-07-17,S001,P0008,Electronics,North,35,33.9,Cloudy,39.39,Summer,47,1186.5,2022-07
19708,2022-07-17,S001,P0009,Clothing,North,28,78.64,Cloudy,69.54,Summer,46,2201.92,2022-07
19709,2022-07-17,S001,P0010,Furniture,North,23,106.77,Cloudy,112.46,Summer,28,2455.71,2022-07
19710,2022-07-17,S001,P0011,Furniture,North,28,129.69,Cloudy,142.04,Summer,43,3631.32,2022-07
19711,2022-07-17,S001,P0012,Groceries,North,64,70.88,Cloudy,67.11,Summer,69,4536.32,2022-07
19712,2022-07-17,S001,P0013,Toys,North,14,24.13,Cloudy,26.91,Summer,24,337.82,2022-07
19713,2022-07-17,S001,P0014,Groceries,North,103,69.27,Cloudy,80.23,Summer,98,7134.81,2022-07
19714,2022-07-17,S001,P0015,Toys,North,4,10.74,Cloudy,12.44,Summer,6,42.96,2022-07
19715,2022-07-17,S001,P0016,Groceries,North,94,36.72,Cloudy,32.62,Summer,82,3451.68,2022-07
19716,2022-07-17,S001,P0017,Toys,North,50,16.85,Cloudy,15.94,Summer,59,842.5000000000001,2022-07
19717,2022-07-17,S001,P0018,Groceries,North,120,63.5,Cloudy,73.04,Summer,112,7620.0,2022-07
19718,2022-07-17,S001,P0019,Furniture,North,102,101.7,Cloudy,113.61,Summer,110,10373.4,2022-07
19719,2022-07-17,S001,P0020,Furniture,North,16,80.68,Cloudy,94.79,Summer,18,1290.88,2022-07
19720,2022-07-17,S002,P0001,Groceries,South,54,58.51,Cloudy,69.22,Summer,87,3159.54,2022-07
19721,2022-07-17,S002,P0002,Toys,South,29,23.28,Cloudy,24.76,Summer,29,675.12,2022-07
19722,2022-07-17,S002,P0003,Groceries,South,25,57.3,Cloudy,63.59,Summer,33,1432.5,2022-07
19723,2022-07-17,S002,P0004,Groceries,South,93,36.61,Cloudy,32.99,Summer,128,3404.73,2022-07
19724,2022-07-17,S002,P0005,Electronics,South,36,67.82,Cloudy,64.29,Summer,56,2441.5199999999995,2022-07
19725,2022-07-17,S002,P0006,Clothing,South,49,52.65,Cloudy,57.21,Summer,63,2579.85,2022-07
19726,2022-07-17,S002,P0007,Toys,South,16,20.26,Cloudy,24.11,Summer,19,324.16,2022-07
19727,2022-07-17,S002,P0008,Groceries,South,62,23.26,Cloudy,22.0,Summer,68,1442.12,2022-07
19728,2022-07-17,S002,P0009,Groceries,South,64,54.61,Cloudy,58.97,Summer,74,3495.04,2022-07
19729,2022-07-17,S002,P0010,Groceries,South,45,76.54,Cloudy,82.44,Summer,70,3444.3,2022-07
19730,2022-07-17,S002,P0011,Groceries,South,86,95.25,Cloudy,105.67,Summer,114,8191.5,2022-07
19731,2022-07-17,S002,P0012,Electronics,South,48,63.6,Cloudy,61.17,Summer,58,3052.8,2022-07
19732,2022-07-17,S002,P0013,Groceries,South,48,19.44,Cloudy,22.25,Summer,74,933.12,2022-07
19733,2022-07-17,S002,P0014,Electronics,South,23,101.11,Cloudy,100.18,Summer,26,2325.53,2022-07
19734,2022-07-17,S002,P0015,Clothing,South,57,68.23,Cloudy,67.1,Summer,79,3889.11,2022-07
19735,2022-07-17,S002,P0016,Clothing,South,82,90.84,Cloudy,84.22,Summer,103,7448.88,2022-07
19736,2022-07-17,S002,P0017,Toys,South,50,16.43,Cloudy,14.38,Summer,58,821.5,2022-07
19737,2022-07-17,S002,P0018,Clothing,South,70,28.51,Cloudy,26.01,Summer,103,1995.7,2022-07
19738,2022-07-17,S002,P0019,Clothing,South,118,98.56,Cloudy,85.57,Summer,152,11630.08,2022-07
19739,2022-07-17,S002,P0020,Furniture,South,40,102.19,Cloudy,112.54,Summer,54,4087.6,2022-07
19740,2022-07-17,S003,P0001,Toys,East,42,13.15,Rainy,11.82,Summer,57,552.3000000000001,2022-07
19741,2022-07-17,S003,P0002,Groceries,East,73,45.4,Rainy,50.87,Summer,121,3314.2,2022-07
19742,2022-07-17,S003,P0003,Electronics,East,56,78.79,Rainy,85.65,Summer,59,4412.240000000001,2022-07
19743,2022-07-17,S003,P0004,Groceries,East,43,16.62,Rainy,19.42,Summer,51,714.6600000000001,2022-07
19744,2022-07-17,S003,P0005,Toys,East,12,14.83,Rainy,13.08,Summer,14,177.96,2022-07
19745,2022-07-17,S003,P0006,Toys,East,12,26.05,Rainy,24.69,Summer,18,312.6,2022-07
19746,2022-07-17,S003,P0007,Groceries,East,41,12.34,Rainy,14.15,Summer,37,505.94,2022-07
19747,2022-07-17,S003,P0008,Clothing,East,66,95.65,Rainy,106.57,Summer,57,6312.900000000001,2022-07
19748,2022-07-17,S003,P0009,Groceries,East,81,51.61,Rainy,50.0,Summer,83,4180.41,2022-07
19749,2022-07-17,S003,P0010,Groceries,East,82,37.1,Rainy,40.59,Summer,97,3042.2000000000003,2022-07
19750,2022-07-17,S003,P0011,Electronics,East,40,111.52,Rainy,97.65,Summer,66,4460.8,2022-07
19751,2022-07-17,S003,P0012,Furniture,East,18,79.19,Rainy,94.18,Summer,19,1425.42,2022-07
19752,2022-07-17,S003,P0013,Groceries,East,77,75.22,Rainy,86.01,Summer,108,5791.94,2022-07
19753,2022-07-17,S003,P0014,Groceries,East,97,89.63,Rainy,104.48,Summer,81,8694.109999999999,2022-07
